"source_url","product_id"
"https://www.academy.com/c/shops/back-to-school","162584635"
"https://www.academy.com/c/shops/back-to-school","155409169"
"https://www.academy.com/c/shops/back-to-school","140700041"
"https://www.academy.com/c/shops/back-to-school","142579636"
"https://www.academy.com/c/shops/back-to-school","152305701"
"https://www.academy.com/c/shops/back-to-school","139410792"
"https://www.academy.com/c/shops/back-to-school","154419841"
"https://www.academy.com/c/shops/back-to-school","149620566"
"https://www.academy.com/c/shops/back-to-school","159838868"
"https://www.academy.com/c/shops/back-to-school","133325221"
"https://www.academy.com/c/shops/back-to-school","116363639"
"https://www.academy.com/c/shops/back-to-school","136505729"
"https://www.academy.com/c/shops/back-to-school","150276926"
"https://www.academy.com/c/shops/back-to-school","131871914"
"https://www.academy.com/c/shops/back-to-school","163495010"
"https://www.academy.com/c/shops/back-to-school","162584694"
"https://www.academy.com/c/shops/back-to-school","162891512"
"https://www.academy.com/c/shops/back-to-school","150672275"
"https://www.academy.com/c/shops/back-to-school","130984925"
"https://www.academy.com/c/shops/back-to-school","163260317"
"https://www.academy.com/c/shops/back-to-school","149621649"
"https://www.academy.com/c/shops/back-to-school","142638202"
"https://www.academy.com/c/shops/back-to-school","108002446"
"https://www.academy.com/c/shops/back-to-school","116157835"
"https://www.academy.com/c/shops/back-to-school","131880677"
"https://www.academy.com/c/shops/back-to-school","136833634"
"https://www.academy.com/c/shops/back-to-school","165932148"
"https://www.academy.com/c/shops/back-to-school","143588665"
"https://www.academy.com/c/shops/back-to-school","139323744"
"https://www.academy.com/c/shops/back-to-school","112882087"
"https://www.academy.com/c/shops/back-to-school","119412686"
"https://www.academy.com/c/shops/back-to-school","160932835"
"https://www.academy.com/c/shops/back-to-school","165992415"
"https://www.academy.com/c/shops/back-to-school","166046957"
"https://www.academy.com/c/shops/back-to-school","132262184"
"https://www.academy.com/c/shops/back-to-school","116158862"
"https://www.academy.com/c/shops/back-to-school","162137173"
"https://www.academy.com/c/shops/back-to-school","150418795"
"https://www.academy.com/c/shops/back-to-school","126180019"
"https://www.academy.com/c/shops/back-to-school","163858204"
"https://www.academy.com/c/shops/back-to-school","118095244"
"https://www.academy.com/c/shops/back-to-school","127295686P"
"https://www.academy.com/c/shops/back-to-school","200008309"
"https://www.academy.com/c/shops/back-to-school","165901763"
"https://www.academy.com/c/shops/back-to-school","115013282"
"https://www.academy.com/c/shops/back-to-school","157329832"
"https://www.academy.com/c/shops/back-to-school","162137430"
"https://www.academy.com/c/shops/back-to-school","157868051"
"https://www.academy.com/c/shops/back-to-school","123912966"
"https://www.academy.com/c/shops/back-to-school","141701821"
"https://www.academy.com/c/shops/back-to-school","117760599"
"https://www.academy.com/c/shops/back-to-school","146936573"
"https://www.academy.com/c/shops/back-to-school","165034727"
"https://www.academy.com/c/shops/back-to-school","152868271"
"https://www.academy.com/c/shops/back-to-school","150488013"
"https://www.academy.com/c/shops/back-to-school","166535566"
"https://www.academy.com/c/shops/back-to-school","141084332"
"https://www.academy.com/c/shops/back-to-school","161746727"
"https://www.academy.com/c/shops/back-to-school","157499760"
"https://www.academy.com/c/shops/back-to-school","162089335"
"https://www.academy.com/c/shops/back-to-school","153764095"
"https://www.academy.com/c/shops/back-to-school","161168672"
"https://www.academy.com/c/shops/back-to-school","152643849"
"https://www.academy.com/c/shops/back-to-school","166535638"
"https://www.academy.com/c/shops/back-to-school","163561179"
"https://www.academy.com/c/shops/back-to-school","151128335"
"https://www.academy.com/c/shops/back-to-school","156843303"
"https://www.academy.com/c/shops/back-to-school","138936514"
"https://www.academy.com/c/shops/back-to-school","156981132"
"https://www.academy.com/c/shops/back-to-school","163849623"
"https://www.academy.com/c/shops/back-to-school","158472112"
"https://www.academy.com/c/shops/back-to-school","163835555"
"https://www.academy.com/c/shops/back-to-school","162138205"
"https://www.academy.com/c/shops/back-to-school","152083159"
"https://www.academy.com/c/shops/back-to-school","165481375"
"https://www.academy.com/c/shops/back-to-school","161195179"
"https://www.academy.com/c/shops/back-to-school","139428853"
"https://www.academy.com/c/shops/back-to-school","139948648"
"https://www.academy.com/c/shops/back-to-school","139122897"
"https://www.academy.com/c/shops/back-to-school","127295459"
"https://www.academy.com/c/shops/back-to-school","163729621"
"https://www.academy.com/c/shops/back-to-school","123384809"
"https://www.academy.com/c/shops/back-to-school","163259674"
"https://www.academy.com/c/shops/back-to-school","135077654"
"https://www.academy.com/c/shops/back-to-school","149739284"
"https://www.academy.com/c/shops/back-to-school","121692648"
"https://www.academy.com/c/shops/back-to-school","158639331"
"https://www.academy.com/c/shops/back-to-school","104729525"
"https://www.academy.com/c/shops/back-to-school","140946324"
"https://www.academy.com/c/shops/back-to-school","162585419"
"https://www.academy.com/c/shops/back-to-school","144397810"
"https://www.academy.com/c/shops/back-to-school","139125473"
"https://www.academy.com/c/shops/back-to-school","153319266"
"https://www.academy.com/c/shops/back-to-school","144541367"
"https://www.academy.com/c/shops/back-to-school","163494771"
"https://www.academy.com/c/shops/back-to-school","138742496"
"https://www.academy.com/c/shops/back-to-school","162584811"
"https://www.academy.com/c/shops/back-to-school","163698802"
"https://www.academy.com/c/shops/back-to-school","150317222"
"https://www.academy.com/c/shops/back-to-school","201766816"
"https://www.academy.com/c/shops/back-to-school","139125369"
"https://www.academy.com/c/shops/back-to-school","163497672"
"https://www.academy.com/c/shops/back-to-school","132068381"
"https://www.academy.com/c/shops/back-to-school","125814593"
"https://www.academy.com/c/shops/back-to-school","156346121"
"https://www.academy.com/c/shops/back-to-school","150301343"
"https://www.academy.com/c/shops/back-to-school","125771407"
"https://www.academy.com/c/shops/back-to-school","153384674"
"https://www.academy.com/c/shops/back-to-school","158969516"
"https://www.academy.com/c/shops/back-to-school","148876826"
"https://www.academy.com/c/shops/back-to-school","105322348"
"https://www.academy.com/c/shops/back-to-school","159654137"
"https://www.academy.com/c/shops/back-to-school","140319953"
"https://www.academy.com/c/shops/back-to-school","149684800"
"https://www.academy.com/c/shops/back-to-school","163498085"
"https://www.academy.com/c/shops/back-to-school","140537387"
"https://www.academy.com/c/shops/back-to-school","155112808"
"https://www.academy.com/c/shops/back-to-school","163495618"
"https://www.academy.com/c/shops/back-to-school","132477062"
"https://www.academy.com/c/shops/back-to-school","163356757"
"https://www.academy.com/c/shops/back-to-school","144543910"
"https://www.academy.com/c/shops/back-to-school","162681208"
"https://www.academy.com/c/shops/back-to-school","163732193"
"https://www.academy.com/c/shops/back-to-school","137494013"
"https://www.academy.com/c/shops/back-to-school","154420201"
"https://www.academy.com/c/shops/back-to-school","159830532"
"https://www.academy.com/c/shops/back-to-school","119262930"
"https://www.academy.com/c/shops/back-to-school","139381080"
"https://www.academy.com/c/shops/back-to-school","159820967"
"https://www.academy.com/c/shops/back-to-school","142470489"
"https://www.academy.com/c/shops/back-to-school","138499211"
"https://www.academy.com/c/shops/back-to-school","164295829"
"https://www.academy.com/c/shops/back-to-school","159847861"
"https://www.academy.com/c/shops/back-to-school","161853485"
"https://www.academy.com/c/shops/back-to-school","112689130"
"https://www.academy.com/c/shops/back-to-school","153375321"
"https://www.academy.com/c/shops/back-to-school","149629958"
"https://www.academy.com/c/shops/back-to-school","159826023"
"https://www.academy.com/c/shops/back-to-school","165992651"
"https://www.academy.com/c/shops/back-to-school","200006302"
"https://www.academy.com/c/shops/back-to-school","152677993"
"https://www.academy.com/c/shops/back-to-school","116639527"
"https://www.academy.com/c/shops/back-to-school","161200556"
"https://www.academy.com/c/shops/back-to-school","116600737"
"https://www.academy.com/c/shops/back-to-school","128524225"
"https://www.academy.com/c/shops/back-to-school","159848100"
"https://www.academy.com/c/shops/back-to-school","132277212"
